2.264300e-05,1.222500e-05,2.033100e-05,8.300000e-08,16,1,1
2.347500e-05,1.242400e-05,2.788700e-05,1.840000e-07,64,1,1
2.492500e-05,1.240300e-05,3.590900e-05,3.050000e-07,128,1,1
6.260950e-04,1.280900e-05,3.227980e-04,1.166000e-06,512,1,1
2.460400e-05,1.358000e-05,1.595330e-04,2.318000e-06,1024,1,1
3.061400e-05,1.645600e-05,3.344270e-04,5.503000e-06,2048,1,1
3.487000e-05,2.100200e-05,6.589480e-04,1.185200e-05,4096,1,1
9.293200e-05,8.391900e-05,5.087357e-03,1.074150e-04,32768,1,1
5.101450e-04,6.905000e-04,4.582630e-02,8.624390e-04,262144,1,1
1.498741e-03,1.888921e-03,1.710658e-01,3.608417e-03,1048576,1,1
2.861232e-03,3.798485e-03,2.340186e-01,7.119424e-03,2097152,1,1
5.551218e-03,7.025208e-03,4.010347e-01,1.464303e-02,4194304,1,1
1.075017e-02,1.389877e-02,8.026809e-01,2.895571e-02,8388608,1,1
2.137017e-02,2.763254e-02,1.604945e+00,5.624516e-02,16777216,1,1
5.609474e-02,5.331260e-02,3.216361e+00,1.178787e-01,33554432,1,1
2.123200e-05,1.104500e-05,1.480200e-05,8.100000e-08,16,1,4
2.500100e-05,1.175100e-05,1.745600e-05,1.840000e-07,64,1,4
2.042870e-04,1.171200e-05,1.804700e-05,3.410000e-07,128,1,4
2.178500e-05,1.145500e-05,2.799600e-05,1.184000e-06,512,1,4
2.601700e-05,1.149700e-05,3.923600e-05,2.324000e-06,1024,1,4
2.760800e-05,1.506900e-05,5.988600e-05,5.468000e-06,2048,1,4
2.841100e-05,1.966800e-05,1.057150e-04,1.217300e-05,4096,1,4
8.940600e-05,8.120300e-05,1.247598e-03,1.045520e-04,32768,1,4
5.087610e-04,6.115130e-04,1.078320e-02,9.758180e-04,262144,1,4
1.516734e-03,1.964829e-03,4.744858e-02,3.661138e-03,1048576,1,4
2.934675e-03,3.567383e-03,1.057391e-01,7.316043e-03,2097152,1,4
5.551569e-03,6.670869e-03,1.355349e-01,1.419797e-02,4194304,1,4
1.085486e-02,1.309748e-02,2.132050e-01,2.792726e-02,8388608,1,4
2.147972e-02,2.516588e-02,4.173394e-01,5.542259e-02,16777216,1,4
4.545820e-02,5.443002e-02,8.636270e-01,1.138502e-01,33554432,1,4
2.024100e-05,1.102600e-05,1.563900e-05,7.800000e-08,16,1,16
2.010000e-05,1.098700e-05,1.492100e-05,1.710000e-07,64,1,16
2.499300e-05,1.138600e-05,1.585700e-05,3.300000e-07,128,1,16
2.470800e-05,1.112400e-05,1.972000e-05,1.223000e-06,512,1,16
2.440800e-05,1.162700e-05,2.087900e-05,2.305000e-06,1024,1,16
2.566400e-05,1.625300e-05,2.969600e-05,5.704000e-06,2048,1,16
3.181800e-05,1.924800e-05,4.199300e-05,1.225100e-05,4096,1,16
8.283100e-05,8.225600e-05,2.245710e-04,1.091540e-04,32768,1,16
5.223480e-04,5.832260e-04,1.701859e-03,9.208450e-04,262144,1,16
1.647407e-03,1.860033e-03,1.503995e-02,4.026486e-03,1048576,1,16
2.811898e-03,3.472441e-03,3.346882e-02,8.820995e-03,2097152,1,16
5.607348e-03,7.000983e-03,5.956980e-02,1.906062e-02,4194304,1,16
1.073486e-02,1.334165e-02,1.122108e-01,2.954830e-02,8388608,1,16
2.228189e-02,2.709783e-02,1.433197e-01,6.371670e-02,16777216,1,16
4.261580e-02,4.948333e-02,2.553941e-01,1.103723e-01,33554432,1,16
2.279300e-05,1.146300e-05,1.508400e-05,7.000000e-08,16,1,64
2.400900e-05,1.094800e-05,1.494900e-05,1.700000e-07,64,1,64
8.800420e-04,1.467300e-05,3.105620e-04,3.360000e-07,128,1,64
2.205700e-05,1.124300e-05,1.656500e-05,1.150000e-06,512,1,64
2.627900e-05,1.151000e-05,1.620100e-05,2.413000e-06,1024,1,64
1.121190e-04,1.607700e-05,4.304800e-05,5.385000e-06,2048,1,64
2.823900e-05,1.962800e-05,2.481300e-05,1.147400e-05,4096,1,64
9.531300e-05,8.373800e-05,1.714320e-04,1.066850e-04,32768,1,64
5.134940e-04,7.386180e-04,1.266599e-03,8.849100e-04,262144,1,64
1.524275e-03,1.763308e-03,5.304684e-03,3.437056e-03,1048576,1,64
2.814471e-03,3.274607e-03,1.053593e-02,6.824939e-03,2097152,1,64
5.449302e-03,6.595598e-03,2.227321e-02,1.413337e-02,4194304,1,64
1.073632e-02,1.251948e-02,4.335287e-02,2.820618e-02,8388608,1,64
2.144590e-02,2.557355e-02,9.222399e-02,5.635808e-02,16777216,1,64
4.236615e-02,5.161295e-02,1.093458e-01,1.113024e-01,33554432,1,64
2.531000e-05,1.149100e-05,1.676700e-05,7.300000e-08,16,1,256
2.441800e-05,1.072700e-05,1.437600e-05,1.690000e-07,64,1,256
2.377800e-05,1.093100e-05,1.473500e-05,3.130000e-07,128,1,256
2.031000e-05,1.108100e-05,1.424500e-05,1.159000e-06,512,1,256
2.514100e-05,1.156300e-05,1.616100e-05,2.202000e-06,1024,1,256
2.825800e-05,1.457700e-05,1.698500e-05,5.398000e-06,2048,1,256
3.210500e-05,2.003100e-05,2.171100e-05,1.188700e-05,4096,1,256
1.425320e-04,9.507800e-05,1.488700e-04,1.052350e-04,32768,1,256
5.075020e-04,6.310860e-04,1.659895e-03,8.508310e-04,262144,1,256
1.493476e-03,1.753887e-03,6.273017e-03,3.419258e-03,1048576,1,256
2.953179e-03,3.480097e-03,1.222569e-02,6.961457e-03,2097152,1,256
5.446989e-03,6.455593e-03,2.432267e-02,1.476831e-02,4194304,1,256
1.091920e-02,1.304832e-02,4.882904e-02,2.837798e-02,8388608,1,256
2.148785e-02,2.502827e-02,9.371005e-02,5.816820e-02,16777216,1,256
4.285492e-02,4.865186e-02,1.358401e-01,1.051584e-01,33554432,1,256
1.990600e-05,1.118500e-05,1.587400e-05,6.900000e-08,16,1,1024
2.045600e-05,1.098800e-05,1.481000e-05,1.810000e-07,64,1,1024
2.361000e-05,1.131100e-05,1.638300e-05,3.240000e-07,128,1,1024
1.538680e-04,1.153300e-05,1.866700e-05,1.111000e-06,512,1,1024
2.600900e-05,1.149000e-05,1.492300e-05,2.320000e-06,1024,1,1024
2.379500e-05,1.481500e-05,1.647700e-05,5.594000e-06,2048,1,1024
2.838900e-05,1.922300e-05,1.767100e-05,1.197400e-05,4096,1,1024
9.051300e-05,8.148100e-05,2.800250e-04,1.047040e-04,32768,1,1024
5.006810e-04,6.413950e-04,1.475509e-03,8.424410e-04,262144,1,1024
1.488532e-03,1.774278e-03,5.499185e-03,3.619663e-03,1048576,1,1024
2.853541e-03,3.394095e-03,1.355339e-02,7.298041e-03,2097152,1,1024
5.468170e-03,6.728410e-03,2.340483e-02,1.466732e-02,4194304,1,1024
1.087658e-02,1.268670e-02,4.575522e-02,2.831634e-02,8388608,1,1024
2.153728e-02,2.575578e-02,9.207364e-02,5.748043e-02,16777216,1,1024
4.282438e-02,4.955241e-02,1.187273e-01,1.070885e-01,33554432,1,1024
2.088200e-05,1.135500e-05,1.527000e-05,1.240000e-07,16,8,1
5.361950e-04,1.156900e-05,1.675500e-05,1.860000e-07,64,8,1
2.129900e-05,1.140800e-05,1.700600e-05,3.220000e-07,128,8,1
2.002300e-05,1.156300e-05,2.173700e-05,1.181000e-06,512,8,1
2.273300e-05,1.197400e-05,2.785100e-05,2.315000e-06,1024,8,1
2.744800e-05,1.553100e-05,3.598300e-05,5.423000e-06,2048,8,1
2.824600e-05,1.906200e-05,5.573100e-05,1.188100e-05,4096,8,1
8.968200e-05,8.155100e-05,1.084537e-03,1.024190e-04,32768,8,1
5.048340e-04,7.261450e-04,6.165900e-03,8.308640e-04,262144,8,1
1.486078e-03,1.745242e-03,2.336845e-02,3.401300e-03,1048576,8,1
2.808713e-03,3.346691e-03,4.576845e-02,6.725835e-03,2097152,8,1
5.446493e-03,6.231092e-03,8.942087e-02,1.601894e-02,4194304,8,1
1.108620e-02,1.258014e-02,1.629777e-01,2.753736e-02,8388608,8,1
2.126359e-02,2.446150e-02,1.908449e-01,5.302631e-02,16777216,8,1
4.255886e-02,4.918031e-02,3.796050e-01,1.062218e-01,33554432,8,1
1.971400e-05,1.133000e-05,1.525500e-05,7.000000e-08,16,8,4
2.437800e-05,1.116000e-05,1.590700e-05,1.720000e-07,64,8,4
2.345600e-05,1.090300e-05,1.545500e-05,3.190000e-07,128,8,4
2.518100e-05,1.184200e-05,1.845500e-05,1.152000e-06,512,8,4
2.523400e-05,1.193700e-05,1.797100e-05,2.362000e-06,1024,8,4
2.379300e-05,1.530200e-05,2.098200e-05,5.439000e-06,2048,8,4
3.156400e-05,1.875700e-05,2.595600e-05,1.168200e-05,4096,8,4
9.168400e-05,7.957500e-05,1.055950e-04,1.028360e-04,32768,8,4
5.463850e-04,8.332970e-04,1.453169e-03,9.035890e-04,262144,8,4
1.490536e-03,1.704368e-03,6.043113e-03,3.436681e-03,1048576,8,4
2.997039e-03,3.355129e-03,1.348509e-02,6.836228e-03,2097152,8,4
5.447842e-03,6.381697e-03,2.494988e-02,1.531579e-02,4194304,8,4
1.115267e-02,1.384728e-02,5.066945e-02,2.818582e-02,8388608,8,4
2.138653e-02,2.474307e-02,9.582716e-02,5.535816e-02,16777216,8,4
4.226840e-02,5.146931e-02,1.061050e-01,1.070835e-01,33554432,8,4
1.994300e-05,1.173000e-05,1.568900e-05,9.100000e-08,16,8,16
1.903900e-05,1.131800e-05,1.460300e-05,1.730000e-07,64,8,16
2.393200e-05,1.123300e-05,1.472200e-05,3.110000e-07,128,8,16
2.710100e-05,1.125000e-05,1.449900e-05,1.139000e-06,512,8,16
2.399400e-05,1.163500e-05,1.638900e-05,2.234000e-06,1024,8,16
2.394000e-05,1.542800e-05,1.584900e-05,5.259000e-06,2048,8,16
3.137700e-05,1.886500e-05,1.878700e-05,1.181700e-05,4096,8,16
9.285100e-05,9.116200e-05,4.376300e-05,1.024930e-04,32768,8,16
5.604860e-04,5.509290e-04,4.469090e-04,9.538250e-04,262144,8,16
1.490913e-03,1.766515e-03,1.787662e-03,3.450474e-03,1048576,8,16
2.814029e-03,3.311805e-03,6.674934e-03,6.699635e-03,2097152,8,16
5.444835e-03,6.481939e-03,7.497993e-03,1.587732e-02,4194304,8,16
1.069409e-02,1.250240e-02,1.494410e-02,2.815725e-02,8388608,8,16
2.135171e-02,2.520373e-02,3.040916e-02,5.434355e-02,16777216,8,16
4.374446e-02,4.971444e-02,5.910251e-02,1.059785e-01,33554432,8,16
2.058900e-05,1.209900e-05,1.745800e-05,6.900000e-08,16,8,64
3.443800e-05,2.577500e-05,1.821600e-05,1.860000e-07,64,8,64
2.249400e-05,1.190900e-05,1.692800e-05,3.270000e-07,128,8,64
2.208800e-05,1.128500e-05,1.739800e-05,1.147000e-06,512,8,64
2.288000e-05,1.279000e-05,1.771900e-05,2.355000e-06,1024,8,64
2.785300e-05,1.602800e-05,1.774500e-05,5.490000e-06,2048,8,64
3.283500e-05,2.080300e-05,1.786900e-05,1.170500e-05,4096,8,64
1.355460e-04,1.226460e-04,6.233900e-05,1.077360e-04,32768,8,64
5.221670e-04,5.713720e-04,1.818320e-04,2.463803e-03,262144,8,64
1.495841e-03,1.797726e-03,6.895910e-04,3.635187e-03,1048576,8,64
2.852471e-03,4.010007e-03,2.151019e-03,7.146215e-03,2097152,8,64
5.438530e-03,6.806157e-03,2.598253e-03,1.489319e-02,4194304,8,64
1.076619e-02,1.298168e-02,6.209526e-03,2.814323e-02,8388608,8,64
2.143722e-02,2.585624e-02,1.108405e-02,5.823813e-02,16777216,8,64
4.479482e-02,5.351413e-02,3.014381e-02,1.091948e-01,33554432,8,64
2.579600e-05,1.182100e-05,1.706700e-05,7.900000e-08,16,8,256
2.168400e-05,1.153400e-05,1.697800e-05,1.930000e-07,64,8,256
2.438000e-05,1.169200e-05,1.614600e-05,3.450000e-07,128,8,256
2.227900e-05,1.239400e-05,1.719600e-05,1.167000e-06,512,8,256
2.238600e-05,1.209400e-05,1.694100e-05,2.288000e-06,1024,8,256
2.795600e-05,1.456400e-05,1.676800e-05,5.650000e-06,2048,8,256
1.027444e-03,2.157700e-05,3.464830e-04,1.190700e-05,4096,8,256
9.125600e-05,8.292700e-05,3.035000e-05,1.075300e-04,32768,8,256
1.508190e-03,6.547140e-04,9.839650e-04,8.886980e-04,262144,8,256
1.492850e-03,1.760379e-03,8.567410e-04,3.524636e-03,1048576,8,256
2.809479e-03,3.367603e-03,1.691609e-03,7.083219e-03,2097152,8,256
5.580682e-03,6.710819e-03,3.278160e-03,1.425931e-02,4194304,8,256
1.080655e-02,1.281533e-02,7.146311e-03,2.801241e-02,8388608,8,256
2.137896e-02,2.553208e-02,1.369468e-02,5.602301e-02,16777216,8,256
4.291896e-02,5.180531e-02,2.567628e-02,1.068053e-01,33554432,8,256
2.373100e-05,1.202900e-05,1.887000e-05,7.100000e-08,16,8,1024
2.734100e-05,1.238400e-05,1.818900e-05,1.830000e-07,64,8,1024
2.588900e-05,1.299200e-05,1.871600e-05,3.100000e-07,128,8,1024
4.002100e-05,1.226500e-05,4.280300e-05,1.173000e-06,512,8,1024
3.378900e-05,2.268100e-05,5.166700e-05,2.375000e-06,1024,8,1024
2.579600e-05,1.613700e-05,1.841600e-05,5.410000e-06,2048,8,1024
3.223500e-05,1.928000e-05,1.619000e-05,1.146400e-05,4096,8,1024
9.322700e-05,7.996700e-05,1.845400e-05,1.047730e-04,32768,8,1024
6.978120e-04,7.056360e-04,2.256960e-04,8.412190e-04,262144,8,1024
1.494497e-03,1.781826e-03,7.905940e-04,3.403154e-03,1048576,8,1024
2.845946e-03,3.363376e-03,1.477169e-03,6.749661e-03,2097152,8,1024
5.573688e-03,6.505775e-03,2.827696e-03,1.461014e-02,4194304,8,1024
1.087911e-02,1.305034e-02,6.507279e-03,2.837343e-02,8388608,8,1024
2.145470e-02,2.540594e-02,1.208450e-02,5.605199e-02,16777216,8,1024
4.254614e-02,4.836476e-02,2.362768e-02,1.076428e-01,33554432,8,1024
2.152500e-05,1.214300e-05,1.711600e-05,1.010000e-07,16,32,1
2.546300e-05,1.187000e-05,1.743400e-05,1.700000e-07,64,32,1
2.197600e-05,1.183300e-05,1.501500e-05,3.210000e-07,128,32,1
2.618000e-05,1.214600e-05,1.901600e-05,1.134000e-06,512,32,1
2.362600e-05,1.338900e-05,2.053100e-05,2.332000e-06,1024,32,1
2.957400e-05,1.545900e-05,2.562100e-05,5.610000e-06,2048,32,1
3.009000e-05,2.083400e-05,3.064800e-05,1.810000e-05,4096,32,1
9.675400e-05,8.233700e-05,1.791560e-04,1.072440e-04,32768,32,1
5.191160e-04,5.604180e-04,1.284754e-03,8.597460e-04,262144,32,1
1.543288e-03,1.772650e-03,6.150729e-03,3.541079e-03,1048576,32,1
2.812050e-03,3.381891e-03,1.167980e-02,7.516630e-03,2097152,32,1
5.698895e-03,6.417398e-03,2.245731e-02,1.614353e-02,4194304,32,1
1.071544e-02,1.225931e-02,4.577395e-02,2.815947e-02,8388608,32,1
2.391527e-02,2.622233e-02,9.250938e-02,5.640605e-02,16777216,32,1
4.254548e-02,4.921539e-02,1.097055e-01,1.092778e-01,33554432,32,1
1.962600e-05,1.130200e-05,1.502000e-05,6.900000e-08,16,32,4
2.453000e-05,1.141900e-05,1.492800e-05,1.970000e-07,64,32,4
2.337500e-05,1.119800e-05,1.575400e-05,3.400000e-07,128,32,4
2.459100e-05,1.125200e-05,1.656700e-05,1.095000e-06,512,32,4
2.217000e-05,1.205700e-05,1.667600e-05,2.369000e-06,1024,32,4
2.750800e-05,1.590800e-05,1.793400e-05,5.579000e-06,2048,32,4
3.129100e-05,2.009300e-05,1.852200e-05,1.210300e-05,4096,32,4
1.180030e-04,7.918300e-05,3.930000e-05,1.065960e-04,32768,32,4
5.593670e-04,6.834490e-04,3.818850e-04,8.804400e-04,262144,32,4
1.546988e-03,1.706606e-03,1.534699e-03,3.540371e-03,1048576,32,4
2.842838e-03,3.406836e-03,3.504642e-03,6.740472e-03,2097152,32,4
5.568481e-03,6.551668e-03,6.051674e-03,1.593201e-02,4194304,32,4
1.088559e-02,1.276636e-02,1.291699e-02,2.827162e-02,8388608,32,4
2.157404e-02,2.478973e-02,2.545309e-02,5.620090e-02,16777216,32,4
4.330333e-02,5.251229e-02,5.001890e-02,1.069916e-01,33554432,32,4
2.775700e-05,1.218400e-05,1.889000e-05,7.200000e-08,16,32,16
2.462400e-05,1.346900e-05,1.963200e-05,1.800000e-07,64,32,16
2.339100e-05,1.320500e-05,1.822200e-05,3.180000e-07,128,32,16
2.672100e-05,1.277700e-05,1.913400e-05,1.203000e-06,512,32,16
6.441900e-05,2.825800e-05,1.907700e-05,2.377000e-06,1024,32,16
3.022900e-05,1.590800e-05,1.938400e-05,5.776000e-06,2048,32,16
3.354300e-05,2.024600e-05,1.932400e-05,1.222800e-05,4096,32,16
9.387000e-05,7.961500e-05,3.333600e-05,1.081360e-04,32768,32,16
5.532610e-04,8.382070e-04,1.340980e-04,8.780680e-04,262144,32,16
1.545298e-03,1.722729e-03,4.961100e-04,3.550711e-03,1048576,32,16
2.807022e-03,3.304684e-03,9.636930e-04,7.544238e-03,2097152,32,16
5.577108e-03,6.610026e-03,1.967893e-03,1.398916e-02,4194304,32,16
1.126540e-02,1.249564e-02,3.786742e-03,2.823982e-02,8388608,32,16
2.139706e-02,2.551649e-02,8.027260e-03,5.355031e-02,16777216,32,16
4.273377e-02,4.934043e-02,1.608292e-02,1.098904e-01,33554432,32,16
2.795900e-05,2.655200e-05,3.746400e-05,1.090000e-07,16,32,64
2.640900e-05,1.225200e-05,1.837000e-05,1.720000e-07,64,32,64
2.264300e-05,1.263400e-05,1.791800e-05,3.450000e-07,128,32,64
2.831400e-05,1.204600e-05,1.811600e-05,1.152000e-06,512,32,64
2.648600e-05,1.297600e-05,1.779400e-05,2.356000e-06,1024,32,64
3.002700e-05,1.713500e-05,1.761800e-05,5.583000e-06,2048,32,64
3.556800e-05,2.157000e-05,1.811500e-05,1.198300e-05,4096,32,64
8.931000e-05,8.272600e-05,2.269400e-05,1.074180e-04,32768,32,64
5.122790e-04,5.736180e-04,1.025910e-04,8.720670e-04,262144,32,64
1.491836e-03,1.770829e-03,2.638550e-04,3.515627e-03,1048576,32,64
3.358116e-03,3.258710e-03,5.097890e-04,6.968830e-03,2097152,32,64
5.444096e-03,6.452738e-03,9.848080e-04,1.685748e-02,4194304,32,64
1.109173e-02,1.276686e-02,1.949461e-03,2.843785e-02,8388608,32,64
2.143530e-02,2.649045e-02,3.852564e-03,5.425026e-02,16777216,32,64
4.338192e-02,5.047174e-02,9.163417e-03,1.115599e-01,33554432,32,64
2.278390e-04,1.205400e-05,1.835800e-05,6.900000e-08,16,32,256
2.436200e-05,1.242200e-05,1.798900e-05,1.880000e-07,64,32,256
2.598900e-05,1.226800e-05,1.790300e-05,3.240000e-07,128,32,256
2.287700e-05,1.224100e-05,1.875800e-05,1.142000e-06,512,32,256
2.361800e-05,1.297600e-05,1.778000e-05,2.247000e-06,1024,32,256
2.561700e-05,1.570000e-05,1.811300e-05,5.570000e-06,2048,32,256
